,y,prob
29478,0,0.3478801707460503
25088,0,0.1593458077955231
22509,0,0.17154567678399946
13653,0,0.8994252571396247
2225,0,0.0895528784784887
21313,0,0.856047771040573
37227,0,0.02289637592388259
10793,0,0.19859298842801987
6455,0,0.044457927094003126
12402,0,0.19645179863898962
36955,0,0.4353590822295731
38508,0,0.0533194194292572
36605,0,0.15702133244347294
36738,0,0.11158788134539468
22444,0,0.20649536917554648
15596,0,0.11685293839695945
13468,0,0.14457500547664912
27129,0,0.370592300085812
4690,0,0.20980991532228413
42621,1,0.7000591204675932
22881,0,0.11117954340124588
33037,0,0.9195656386960653
41102,0,0.8659712863529011
44271,0,0.6477674847138626
29141,0,0.22929170273382082
40903,0,0.4734196595498882
17880,0,0.7441521460824743
40731,1,0.3843950026183853
26178,0,0.4016457351317579
10933,0,0.1664339712825284
6471,0,0.04479492203222203
15843,0,0.13739376638623546
41609,0,0.9997984324570736
35091,0,0.3142733763837341
9162,0,0.20157974427751824
31744,0,0.3535148875312983
13593,0,0.3805365917146479
31437,0,0.34282897472222207
30746,0,0.6710894738862125
39954,1,0.2964919395528867
24204,0,0.5120115041360478
19391,0,0.28784677176691587
24045,1,0.5713312079214428
15384,0,0.5094578185584338
19161,0,0.31459094060052895
30454,0,0.5420223985750563
34131,0,0.1911325388395306
5564,0,0.06838394600308333
3056,0,0.11795731881999807
6041,0,0.026868504447850473
13364,0,0.14897622506855684
1640,0,0.2180903865145317
35037,0,0.4151670508010659
34464,0,0.26117567992550084
25059,0,0.7563344770808389
18833,0,0.6138576743541827
41369,0,0.18653314287189385
5915,0,0.03784208147597213
24982,0,0.3875772734728348
1805,0,0.12279290027268364
26389,0,0.48484744788912243
40126,0,0.5591902299993409
4929,0,0.01394648431029291
30652,0,0.4091121924830111
37176,0,0.09744679061025256
14268,0,0.1569226288381994
7282,0,0.08608757448963003
28055,0,0.286526474120489
13832,0,0.7101964034243196
33991,0,0.7081398965701317
28799,0,0.21269162629715863
41364,0,0.06695717574234615
7672,0,0.08197102316471912
23727,0,0.2034163541429615
5187,0,0.5591259905929347
21171,0,0.28634190038765117
36765,0,0.12266781200460178
4199,0,0.9351959725924506
20761,0,0.3823139233019122
25259,0,0.174748960149791
27409,0,0.27907630884473145
40721,0,0.4999864889428452
17502,0,0.014178637455063597
4693,0,0.0765453332937798
11651,0,0.15209649092114452
37856,0,0.20443529521286768
22465,1,0.753354120137642
12118,0,0.04861573680256488
36108,0,0.42868998341491193
6176,0,0.16834376004047286
13336,0,0.22109178343268912
2121,0,0.38915833337328204
4419,0,0.11514771841370362
5909,0,0.14819030994680907
26926,1,0.8068418598365737
28711,0,0.9483593608147968
6768,0,0.07920034413067698
14470,0,0.07967301411119794
26151,0,0.23579386400385635
15819,0,0.6944769497485488
32024,0,0.8142495439817362
32365,0,0.6174887754109458
28718,0,0.4087482914801233
30874,0,0.12383814931026342
10720,0,0.10933448651505757
43416,1,0.7430680557344732
8557,0,0.04832624356557944
37930,0,0.28309392041956266
18455,0,0.20771271203366776
39537,0,0.49540082298955385
12575,0,0.3455055174855077
35994,0,0.1368314355878292
35799,0,0.5622982071214789
30541,0,0.40542366496440835
6263,0,0.041483310536784376
42348,1,0.9931227863479553
39609,1,0.6328347475726827
42541,1,0.6112566774091541
39697,1,0.6098640040696319
2062,0,0.040174866450805646
18993,1,0.9989099350418881
19336,1,0.742371552017512
28493,0,0.9025357163124127
39907,0,0.38387047769394184
21294,0,0.21816601147812667
19070,0,0.41155592424063764
8526,0,0.06339774395193805
22546,0,0.5038540652117778
17441,0,0.162381455842955
37657,0,0.06655946502331928
40984,1,0.8420160830837369
44305,0,0.5486866726780911
22212,1,0.9525692849861274
25673,0,0.11274796863190563
36520,0,0.08851287584891929
29965,0,0.8113084560050735
5046,0,0.51195835699664
17855,0,0.03929612380646803
34025,0,0.26425693747045076
43201,1,0.9749648443509579
14344,0,0.09428218564030856
38994,1,0.3279337516899635
34916,0,0.10408986386286793
11128,0,0.203944745378303
33980,0,0.6111561741775571
16303,0,0.20058002609807565
44857,1,0.9826392150291315
33490,0,0.36724731517456105
10225,0,0.1470071247311473
40327,0,0.45173369926312834
9787,0,0.2881368593724696
14466,0,0.9111942822455076
21244,1,0.9646977470063506
33948,1,0.9646492178703118
14813,0,0.4338030031001477
28547,0,0.6916967989466937
15769,0,0.6982330539083365
37518,1,0.9797793279025119
26016,0,0.16549928250456536
38313,0,0.16236406912350734
43600,0,0.7958434515306844
18643,0,0.07035679376373917
7799,0,0.06577920478227536
32920,0,0.3060397769832724
36120,0,0.9994969720282445
10631,0,0.28978427642690385
18106,0,0.43423845460451016
34213,1,0.9936770043454359
29653,0,0.83964591809182
43301,1,0.5645490827842382
38017,0,0.42204573380655164
7738,0,0.0898041576804601
40919,0,0.6335698374058445
12962,0,0.028391921802919398
5413,0,0.08327335579795815
17995,0,0.05701204069794058
33197,0,0.8432984772669637
20334,0,0.48816567354009716
38419,0,0.2588053487587045
37993,1,0.9890039559595986
1210,0,0.6252293850771338
25492,0,0.9037039073256318
20646,0,0.2745102874884556
31731,0,0.397068977459117
24816,0,0.15630060786729374
6550,0,0.03790145589017917
18878,0,0.20052157017189046
41960,0,0.866425033171031
5274,0,0.1936619994446184
3020,0,0.38680085102186995
208,0,0.305063051608118
34879,0,0.07202901392313939
43060,0,0.8552183419008049
38171,0,0.32845031121007884
16809,0,0.7456022521724832
8889,1,0.9010899175978565
42225,1,0.7264537118297164
4833,0,0.08471994421623999
34361,1,0.39452625131724284
31781,0,0.1820003632616748
18685,0,0.07963959620271606
37356,0,0.530232744280141
5956,0,0.04992739238652665
10392,0,0.1821096942278937
43386,1,0.6952877816387197
25395,0,0.12409116487768615
31538,0,0.42755146980955405
1887,0,0.03743868079221699
24536,0,0.3863269440600203
41581,1,0.597562617331666
9025,1,0.9113944898847142
21847,0,0.3561866994646864
24202,0,0.2221387512970604
27624,0,0.696483775578268
18162,0,0.09061105459884626
12258,0,0.8272115879145425
19026,0,0.7634349639087308
23645,0,0.27641271508717524
9275,0,0.18225438745072686
40264,1,0.8094035002663446
2607,0,0.14641608142061543
39729,1,0.5205856542659483
28145,0,0.28570007044926143
20408,0,0.55818440696304
20439,0,0.20537695552606267
24966,0,0.18618259291805606
32881,0,0.44371838495074883
28499,0,0.5739047450968215
17321,0,0.04267830193148209
14161,0,0.5107902641343998
34940,0,0.15196987013416446
40559,1,0.5895625035554712
29687,0,0.5168799188557269
6979,0,0.024347662204502768
33025,0,0.17575333266957766
3959,0,0.10588841363034657
14552,0,0.09211533060249294
33760,1,0.31273814412970746
15247,0,0.4565020465143204
1846,0,0.028752970110233672
10750,0,0.2236035825950885
37873,1,0.9537224639003514
10164,1,0.9597005418030746
29198,0,0.24803457759981173
32236,0,0.7881350646759436
19787,0,0.31337043382219126
6524,0,0.06712169992089682
32900,0,0.14683418027430684
20515,0,0.32428368590907486
22249,0,0.32847030246799824
40448,0,0.5572173180953452
10367,0,0.11504226216920528
37502,0,0.40120599163357235
5381,0,0.18916436344673943
26425,0,0.26104879292386957
7585,0,0.10183103847469079
5314,0,0.10820519945754187
42558,1,0.9924432972637446
2725,0,0.10607039359044435
45006,1,0.8762102783273448
2409,0,0.043693865165229516
4863,0,0.22787723451696343
44343,0,0.596066794418738
34062,1,0.8749576455456398
18043,0,0.33037400115926263
26320,0,0.6425036360789979
15445,0,0.7604702385132142
23439,0,0.25102194208632356
36198,0,0.21885445622751676
26815,0,0.5860413155260857
12249,1,0.56043276198624
41089,1,0.46925733626794114
14543,0,0.06738578929970572
27,0,0.038700415109042124
13497,0,0.2534520431386613
22692,0,0.18319249352570913
24331,0,0.8733534890755027
2244,0,0.03428758579837875
11797,0,0.2611377885057058
20427,0,0.2874091700180601
3494,0,0.034662954694942696
34893,1,0.79555024639821
41419,0,0.2383445449064858
26967,0,0.9081831816822555
12968,0,0.18715455340251821
10201,0,0.1495169944391153
40675,0,0.9686084698267391
38611,0,0.304388732781752
38818,0,0.06391210003021591
20841,0,0.4132927276507359
42764,0,0.5433336680339156
8394,0,0.15148378565011053
37798,0,0.3748862195723561
7621,0,0.15442308414246514
16723,0,0.9360114372680836
4201,0,0.048980934933615744
3651,0,0.24897929758149645
41924,1,0.40657825072651393
16508,0,0.1517995084842639
6644,0,0.07831895228128972
35793,0,0.31719850106456576
35154,0,0.21847277569648565
1965,0,0.06348414333128441
31187,1,0.5159084617762733
7257,0,0.030062610739156823
16069,0,0.10616491350898703
32494,0,0.6843573463163019
33737,1,0.28600576751005624
40563,0,0.51857229957243
1588,0,0.08956663854498992
17319,0,0.6674654022205746
42410,1,0.6095298090792756
6563,0,0.039369303930112405
33291,0,0.8356020968389399
22777,0,0.028359682334026075
3138,0,0.07751846408700797
33956,0,0.36496847975844865
13703,0,0.3389488173044314
40480,0,0.14505341171907685
39513,0,0.19635942040194562
8706,1,0.9921630636177498
32946,1,0.5256875854922783
42982,1,0.7663430385179663
3070,0,0.10888599993241051
24642,0,0.2325378523475165
11886,0,0.04041701858315081
28933,0,0.22969614787478815
9673,0,0.31982411337219213
8437,0,0.032140989186371656
32502,0,0.1312733166428913
37600,0,0.3273173990434348
22326,0,0.23161257400183627
19813,0,0.5660920059688678
23263,1,0.904175769229869
43680,1,0.7642035240573142
7845,0,0.06606090705088474
6299,0,0.16767728757550818
10951,0,0.9853302642295951
26520,0,0.37263248148635775
37524,0,0.44621006567452787
40659,0,0.14851264650976617
30118,0,0.33632534563933436
32617,0,0.2709835915596821
18888,0,0.4294189896787808
4384,0,0.07797980918787262
3542,0,0.061517657542599184
36853,0,0.30176442101111106
33550,0,0.7184851665323813
2163,0,0.069329967138369
28696,1,0.999997298685474
30650,0,0.40758926321851213
24802,0,0.5337700814576222
17144,0,0.0789901902949296
13015,0,0.23431891536473717
32014,0,0.520484475093395
17989,0,0.09630799358421366
4279,0,0.12090292765614143
19275,0,0.7607741663409296
41868,0,0.3162543688115358
13088,0,0.5647035031378141
13056,0,0.32819795793003265
32961,0,0.35731751828194414
43686,1,0.9912393532797412
43131,1,0.5230885219498485
32114,1,0.8862590511678324
25188,0,0.24105649781385485
15538,0,0.13704198387766173
1870,0,0.1038829081704432
18595,0,0.2752928217175629
7807,0,0.027953660219769118
36406,0,0.6836793132756679
11732,0,0.3605249637014005
21422,1,0.421456406389346
38964,0,0.4633324306427322
19584,0,0.12840279167362417
9920,0,0.2782590615646136
8566,0,0.18754677596563546
3412,0,0.6975047394999663
11127,1,0.4203250671247219
38787,0,0.038920476693400693
43239,1,0.49070741879188445
41967,1,0.873323010424947
44964,0,0.1617171700761086
34788,0,0.10237516138562833
16793,0,0.3843156061982086
9803,0,0.3007023401976197
27310,0,0.2646294204748042
39042,0,0.4881061634420368
43258,1,0.8454273338283751
4927,0,0.014317030662698042
15913,0,0.07404282896737173
32604,0,0.5546105247085859
12732,0,0.10476505198927948
31660,1,0.9981606002403339
22309,0,0.2887169450695193
34938,0,0.10212999240112827
43708,0,0.906590004787528
17541,0,0.4678059227310345
7481,1,0.6792180850613498
14574,0,0.381655044028495
39018,0,0.056084986032186764
37342,0,0.11170771858761971
3129,0,0.09942398149485233
35557,0,0.2432540243284494
6250,0,0.026949302502847185
6752,0,0.09110081515507117
35164,0,0.2107947504665913
39004,0,0.45534803229275966
3124,0,0.05766275229925259
42831,0,0.3293053750770647
32453,0,0.634038296274598
31292,1,0.3005444070745955
12753,1,0.9209654198632428
31423,0,0.5705177712602268
1948,0,0.07581815253751485
32950,0,0.5251050227829441
3547,0,0.030113226960266467
4338,0,0.004823481823760293
2716,0,0.15940792056915615
21874,0,0.35143798702615153
33821,0,0.5133309678690757
1464,0,0.1104552420922779
148,0,0.07740118108057155
17092,0,0.2066845689555073
16407,0,0.4657641909241015
17669,0,0.13475947915911052
24409,0,0.3929888270181532
35028,0,0.2297981152481814
22012,0,0.26166597537965186
29591,0,0.7698328911782146
1199,0,0.06123420342476016
4508,0,0.10571205207364481
41429,0,0.6160424121191004
2283,0,0.13129786504980667
1192,0,0.10544674983490611
8298,0,0.07434395255172545
33816,0,0.030557754544678344
41310,1,0.3740473239573285
24316,0,0.07828033207871343
5605,0,0.024917945888084752
9452,0,0.12217423388616541
28910,0,0.09674959767124984
7762,0,0.03656454665599816
35461,1,0.7847493939579019
20635,0,0.41744712454383004
38933,0,0.0636098513437343
19182,0,0.46137330511369057
14951,0,0.08206832130971356
31390,0,0.4532673947111127
32924,0,0.42975797492775125
35279,0,0.33958693946936225
7558,0,0.06154456299820242
34676,0,0.19229810793024474
40598,0,0.6613117028396408
31474,0,0.9151883048607217
28184,0,0.9296749676573397
30603,0,0.2431947891436195
24452,0,0.14171890614809224
34474,0,0.2316272473571069
34232,0,0.5392365660492282
36568,0,0.21237178053975475
19417,0,0.9391085590750957
6418,0,0.03651449622261756
34602,0,0.8118354822241453
41824,0,0.39344614308097664
26459,0,0.3515611908511736
10317,0,0.1797617283570023
32798,0,0.13851504168476172
35074,0,0.3208066667981503
33994,1,0.6471661971377298
3413,0,0.5576043327217907
173,0,0.24287568640913593
10868,0,0.7804491192575453
44721,0,0.16396483981495935
36009,0,0.4344789894383571
4955,0,0.03907569832378788
3742,0,0.05806079213296527
5920,0,0.08065920377468587
43231,1,0.7402573513425326
31163,1,0.6583034596002757
24450,0,0.14915317993118204
41287,1,0.6630266967402295
33575,0,0.8311357177123356
34237,0,0.3984249443091219
36670,1,0.5532423756642505
28846,0,0.21859187485616519
23611,0,0.02194317911603871
27771,0,0.7138303719287077
33261,0,0.16773466353992592
13911,0,0.1031378055680757
39515,0,0.13273891748490152
14374,0,0.6972049020784308
1001,0,0.08812851630555898
2317,0,0.07245956987439668
23226,0,0.2914214743210852
26933,0,0.23068609862608902
33740,0,0.3018974840169814
38172,0,0.9988416976902613
35148,0,0.18681340419607328
31945,0,0.5396538594763624
6585,0,0.08435232051902049
22175,0,0.250096708793741
21091,0,0.2104208408853053
6861,0,0.1609787650202475
19121,0,0.5188118974882794
11003,0,0.10791893271158325
24960,0,0.18339206549475878
30142,0,0.8434690781733598
12965,0,0.47681486014656504
20494,0,0.1832939967356854
18047,1,0.9052468159191911
9893,0,0.16613794441365057
28688,0,0.3506251290716811
198,0,0.1635376447706664
33826,0,0.2604639318668074
640,0,0.16788612929884494
32219,0,0.09752335279496278
27586,0,0.1897168521548705
23693,0,0.06088469601174387
30841,0,0.3640688595236477
32324,1,0.9917252398994038
27389,0,0.46648646069122535
42306,0,0.5068681637385763
16703,0,0.7424823761313213
42146,0,0.8812112624919417
15369,0,0.38140355025291867
32444,0,0.08071360959083791
7431,0,0.5910822634904532
2662,0,0.06640288466600762
7642,0,0.10962152964748734
30020,0,0.58147033434435
42676,1,0.5695763667051601
31632,0,0.9994200860584034
15952,0,0.07486906710601689
24344,0,0.2229091969957265
14254,0,0.13035431942621883
34688,0,0.7182006904534028
27719,0,0.5405745640058709
34720,0,0.7504897389515841
16755,0,0.09373478202709244
7729,0,0.04185864425915883
4132,0,0.02551438705050085
21552,0,0.48639964271227987
16460,0,0.1139468132833225
39102,0,0.0741754000922671
31595,0,0.6818402933133005
6862,0,0.15271493227111324
5093,0,0.024548084563730515
18752,0,0.26103080581749066
41585,1,0.9968436499914233
40412,1,0.5925663822088423
29876,0,0.19418260657869335
38913,0,0.07891518826703409
11595,0,0.31293364479191965
10097,1,0.9174232793541877
37503,0,0.15004915348326558
375,0,0.038998668800818335
16464,0,0.18637144750788392
7650,0,0.08412215665563859
18554,0,0.13043709171399465
21807,0,0.1583988376207536
27369,0,0.8301612563088911
23773,0,0.4741302313649111
2898,0,0.07319002180003041
23170,0,0.29310255843566024
16573,0,0.12570178728541884
21995,0,0.4533767764597576
42071,1,0.5012361940811567
35660,0,0.09427757349698418
45117,0,0.7237389615272914
43749,1,0.058208683885115554
3170,0,0.9483438575450087
2059,0,0.04071224140428748
44056,1,0.9750641456114761
23561,0,0.08955219183245391
10440,0,0.6223289768424172
42343,0,0.5872386545173884
38492,1,0.25299300241797673
9065,0,0.1355307493914257
31167,0,0.3600541098870044
24578,0,0.2221434577272939
14614,0,0.09112139503095465
17074,0,0.08883198787646075
39002,0,0.079790128211515
15217,0,0.32403448573311167
3114,0,0.31610142828135857
40775,0,0.8360654234582122
5566,0,0.026522153722396767
30511,0,0.5575139915197277
7545,0,0.02412918207686604
41200,0,0.611349550953377
1517,0,0.0569801908068451
16038,0,0.2799977728129992
7430,0,0.11454805962293306
11628,0,0.05345124909438467
8868,0,0.03665640202066634
36470,0,0.09435754769397832
25170,0,0.3002803235287183
5979,0,0.02870855665035378
32603,1,0.9546303936364418
34400,0,0.5131616611292722
17257,0,0.5360821828345543
42342,0,0.4094051714840971
33973,0,0.2267861236721211
10646,0,0.07541859030871566
39783,0,0.47658381603567584
33577,0,0.18329136584309275
25603,0,0.9305073358513392
21499,0,0.5759413474285915
18200,0,0.1129671145339205
23585,0,0.41101767729341315
41706,0,0.5223744440479371
16856,0,0.2899952334654787
4795,0,0.6434011761926106
36733,0,0.16540515307160067
31064,1,0.346108585514502
11247,0,0.5066857786324122
38347,0,0.12989282949793268
25204,0,0.3284144903663935
43333,1,0.9797001790583209
27564,0,0.4147433392714049
35838,0,0.8293758807156588
10559,0,0.2714561918102787
32594,0,0.2801874163562269
4231,0,0.05315393695553152
39487,1,0.6029388280615132
42252,0,0.5018625734687291
13140,0,0.28659803415257346
16327,0,0.04844241112539824
3150,0,0.02729183911089296
22097,0,0.49549940033099243
2826,0,0.23196255983068245
3852,0,0.06528751784432638
15465,0,0.11051586446149592
2614,0,0.04940572289464948
28624,0,0.22997881794018704
13174,1,0.9901175626262643
6963,0,0.1816538315530624
26208,1,0.6966080371106042
42614,0,0.5001472121329408
38224,0,0.6206054172379255
32254,0,0.2515623168289435
24716,0,0.2518558276625788
40373,1,0.7280446005076554
9781,0,0.33459122368999245
6581,0,0.08978964728106492
39301,0,0.025641503815854713
40143,1,0.5501366938204743
20421,0,0.5719096976474867
45137,1,0.5600894836004843
4916,1,0.7070177123429192
33844,0,0.5708812760521211
31204,0,0.7386708893521069
1136,0,0.15585435848585807
14105,0,0.1340521331866625
28901,1,0.9221153198276475
35483,0,0.21293556845436692
38422,0,0.1687073860523104
32709,0,0.2405220022034255
27776,0,0.9669724920497144
39958,1,0.5056128946849642
6676,0,0.0814141591258614
8216,0,0.028767100073835854
26725,0,0.38624939830662974
12916,0,0.30648362505201127
13759,1,0.18639136849197513
261,0,0.10184103159500478
30060,0,0.7032048126941401
27616,0,0.10651253195720911
19681,0,0.4070683759142825
23033,0,0.0398305806812601
26998,0,0.30277239009423496
28066,1,0.9982757751898391
1695,0,0.073819920430605
8200,0,0.19141471621965958
42862,1,0.2690654074120876
6507,0,0.15552784564274946
1713,0,0.42914107849033817
3250,0,0.057134360934136395
26570,0,0.13857878118490435
42499,1,0.8733607611835401
27878,0,0.23623996566392408
31218,1,0.5084401381785806
38045,0,0.1804768189481016
5627,0,0.9741906548840773
15569,0,0.05756433359535455
36902,0,0.28727333408218425
22772,0,0.016423080027099267
13575,0,0.36298696706909955
864,0,0.1179653916808104
15942,0,0.19131609518587084
18208,0,0.1655286619243795
6489,0,0.03626081072231953
5530,0,0.02563501347690971
31112,0,0.40307632454579734
2433,0,0.07795862897702947
40950,0,0.7622007302609269
29956,0,0.38891041729348774
4303,0,0.16683470217432494
19712,0,0.37147512803337673
27677,0,0.07943733990212042
3362,0,0.03561223238550105
27144,0,0.07053216031536183
5165,0,0.03608967908545291
43574,1,0.6325786880530665
30768,0,0.42283672039810577
33658,0,0.358184107815422
29341,0,0.9894373718615297
11009,0,0.40437247828181316
22134,0,0.1542751077160897
8890,0,0.06325704367769161
28715,0,0.18941981506221542
40326,1,0.7129050513590249
41253,0,0.4758597782457126
4055,0,0.6367226250527824
21374,0,0.22488629518864625
27300,0,0.3114814736248106
13613,0,0.7809926634842417
18681,0,0.08189762384384676
37847,0,0.3628282403570214
11980,0,0.008879780888033283
33880,0,0.28319683787054556
33399,0,0.536330227138059
23393,0,0.40704293957423887
41172,1,0.9373071013811369
20438,1,0.9871921429028611
1838,0,0.03677082266835274
42569,0,0.9999762820217052
5970,0,0.035417736873900665
23484,0,0.20069931772069272
38151,0,0.07131489512142657
27986,0,0.949881400400044
45209,0,0.5875832508177122
26952,0,0.27004070142515985
44627,0,0.1470127967042624
6357,0,0.3624207326987302
5370,0,0.08790088668315983
20165,0,0.6355696446504102
18182,0,0.04268294894355356
5538,0,0.15924244336281906
7665,0,0.05245864608289094
19566,0,0.4366392371112482
37387,0,0.9653581863990246
6373,0,0.062450191136975405
3149,0,0.005213206924931152
34702,0,0.24615400552171718
36303,0,0.10803447182861321
24179,1,0.32247161231473553
25146,0,0.1511387331702755
29362,0,0.5460680629381922
24550,0,0.47865225532368694
13250,0,0.17815284442841886
28304,0,0.14548604758102693
19015,0,0.1527760474653791
295,0,0.20636744909341953
23903,0,0.15072436016081134
27747,0,0.2127398527497548
2876,0,0.1418217627964287
27902,0,0.3056997340529771
1166,0,0.07205772817043467
6076,0,0.05166668206087998
29493,1,0.4009416635120064
27886,0,0.25713288572936743
7393,0,0.0115327301302572
25780,0,0.5749807116665101
8759,0,0.3052542697289547
2446,0,0.0306263335416138
23979,0,0.15227870721412268
2439,0,0.03825141631852974
7982,0,0.37709839926210975
39803,0,0.5074596419995286
33049,0,0.7762734482386972
17040,0,0.2549102369058408
18469,0,0.14299559467537137
18893,0,0.2883231552986794
22787,0,0.1330360782498078
40692,0,0.09392515828373708
34058,1,0.7203212400863317
44212,0,0.19211871309024045
9837,0,0.3173853438176445
29163,0,0.6269223999016581
12007,0,0.08407422742328002
44516,1,0.9845716841133457
25737,0,0.19466381862001877
38751,0,0.08536884540364253
16661,0,0.2855986489783237
37022,0,0.02677664244136845
8187,0,0.075263647552579
40003,0,0.3205433313871984
9338,0,0.2950692926429364
16678,0,0.11288591574906962
23232,0,0.3929370321175093
31872,0,0.37160412875446275
11210,0,0.1493180229657776
19901,0,0.7183027934861906
19708,0,0.4543047921761129
36313,0,0.17728449284598147
12701,0,0.0949031496335747
10873,0,0.29838975745595814
1369,0,0.07501891444601125
28911,0,0.1575304457530809
25480,0,0.27357326753069156
38945,0,0.09259329990908034
31368,1,0.3763334971475763
4085,0,0.2437862622817779
12107,0,0.18695880164975093
34494,1,0.9348423599818367
35125,0,0.4488279870109564
36163,0,0.252510785007607
11040,0,0.10606605005077391
40509,1,0.7902677690340943
7406,0,0.12102718778917022
22270,0,0.35529932176534657
25895,0,0.16324351107586252
15660,0,0.13873354713198596
43953,0,0.7109597742811211
11323,0,0.1392557685025484
6212,0,0.03168441980648395
9362,0,0.03774074581456401
34012,0,0.2544506767811043
7620,0,0.17731704892837227
33601,0,0.13114975374662963
32917,0,0.12443967089981034
38036,0,0.1376383457309628
43308,0,0.8457349665928456
13480,1,0.6928085122932639
184,0,0.08529157060727134
41847,1,0.5496207916969661
44315,1,0.8221470415158502
30490,0,0.18445698803810248
1487,0,0.7261084706693978
2926,0,0.15150959259353328
38378,1,0.654930524755241
16091,0,0.12421902434094831
38736,0,0.1469973657646196
20018,0,0.35500712301148557
27060,1,0.9313790683784762
41439,1,0.9540788917553162
25248,0,0.1662843354690328
26684,0,0.6229065406671475
22126,0,0.14381582020809677
2035,0,0.04242385373280046
5777,0,0.04909431129792421
43191,1,0.6919491884066014
264,0,0.07693232024811933
21803,0,0.21375456194968637
2504,0,0.08264361421415348
37460,0,0.08349804337130462
42371,1,0.7413441630610301
44819,1,0.9611270680175733
3030,0,0.024605379331572558
13979,0,0.7343558991870248
24785,0,0.40663673617573676
44849,0,0.9556736569946401
23176,0,0.30690106250645977
18779,0,0.05658226326495019
1378,0,0.08192449379394767
34268,0,0.43562554166508816
2291,0,0.02626959330572066
23267,0,0.6373271208988452
42227,1,0.938016065930348
11739,1,0.9925749124916788
7074,0,0.030807563718097397
29306,0,0.6536830361303848
40529,0,0.4098149336931057
35477,0,0.09784497054605439
11074,0,0.43541794870666
19821,0,0.29540108109909136
13236,0,0.29242162642827957
11514,0,0.15520981611601317
20350,0,0.41065321982487185
39971,0,0.49005069008167634
41769,0,0.35507282424071895
11362,0,0.12904155522642652
27451,0,0.2659269599856813
36022,0,0.02458556198389194
40196,1,0.8140521546249992
19466,0,0.20820215345662996
44986,0,0.15854257714337522
29838,0,0.8427082040558472
32819,0,0.09487067524682329
7792,0,0.19093214355952046
8798,0,0.11867003003343361
7633,0,0.05909254904377961
30800,0,0.1423129268615576
44064,0,0.6127099852569012
13325,0,0.40089446021471964
23254,0,0.2183704191824333
11346,0,0.18164565754290152
34737,0,0.9543262586406984
15556,0,0.1006247955620091
19097,0,0.3045564629570833
40616,1,0.5530164806338632
5578,0,0.02332511643869874
25938,0,0.24361644501469581
34282,0,0.22230178487084354
24015,0,0.48687893455972175
19717,0,0.2835420210400397
35090,0,0.9852465863007007
28831,0,0.7311590713674161
30271,0,0.46816715058163894
4671,0,0.28862801756356776
44436,1,0.9585508847116399
15167,0,0.30836547151388455
18986,0,0.9759218208169324
36262,0,0.5812468808618
9437,0,0.16743608598292536
34122,0,0.6393722044971593
13577,0,0.2596344343915929
40005,1,0.8542995639434187
28811,0,0.3428027772933792
32122,0,0.2465680293324984
36305,0,0.21941338600848875
24291,0,0.43834760252538973
3156,0,0.024526000948532002
36094,0,0.029872464315209193
36768,0,0.222068852946684
25073,0,0.6072555249863906
9307,0,0.2925538761346417
10675,0,0.008071696954101752
33621,0,0.19549448701672373
29011,0,0.5860520932591065
467,0,0.5044757216402389
16235,0,0.250786061524385
39947,1,0.4899619808880443
16437,0,0.32921385735298914
23307,0,0.1304304244449598
44808,1,0.4525364671133478
31377,1,0.3050274825088667
31106,1,0.9416784565193632
24738,1,0.8144293263463499
2177,0,0.02478156142600691
6290,0,0.060098787143188524
23026,0,0.22187546238297928
34407,0,0.11586792869747287
3995,0,0.61104307207001
4715,0,0.06157613839177311
3700,0,0.03564047859136155
43512,1,0.7833247637838175
17375,0,0.11426417836737905
19225,0,0.37957627613274214
40566,1,0.5288497235192556
14289,0,0.7805313129545347
40532,0,0.4446417036885326
43892,1,0.8071473979046554
44509,0,0.42477551248076445
20232,0,0.18168453939123114
20378,0,0.3056941613914428
23860,0,0.32190976737401733
29161,0,0.3306745641315436
3591,0,0.048567524999586976
10998,0,0.8912186465339001
27341,0,0.19715026803681776
40817,0,0.4158033981083188
6924,0,0.12728682349175705
44518,1,0.7014517455221714
33283,0,0.8289394908395621
2709,1,0.8365021702653197
33124,0,0.36236108854682286
39730,0,0.25379226706494
15629,0,0.15172844757401824
8118,0,0.062219448071338106
8721,0,0.9746509581397054
36088,0,0.6271395275533562
16443,0,0.2818582928332496
21823,0,0.09614371604952433
9449,0,0.8736870222827354
16377,0,0.30366595652940603
24500,0,0.2092258613886197
3348,0,0.02726574394529543
34397,1,0.22110960321096007
33148,0,0.5136037090924328
37916,0,0.1551373852709257
41411,1,0.8017320373405424
36343,0,0.16317662666357496
40093,1,0.9990730834639915
11552,0,0.11469670814571557
4047,0,0.018084649273866587
27142,0,0.1448772835605681
6991,0,0.11493722894437713
33573,0,0.4636802978671391
8844,0,0.1154275224527559
43514,0,0.6700280841567045
39622,0,0.168860025400215
38434,1,0.5668529626277757
22038,0,0.6632589363388439
19438,0,0.24276535157849857
25377,0,0.794488852938449
10677,0,0.16723077612388815
34135,0,0.08608436930958137
31569,0,0.6883264620307664
15948,0,0.15039385486827817
15817,1,0.9361861225933551
40321,0,0.7879081945391502
16374,0,0.22115013695069832
38812,0,0.027767472042560318
37840,0,0.04960874735285176
42994,1,0.5320202184231535
42229,1,0.892445224427015
1022,0,0.09917136538902316
23032,0,0.23133768095250304
8704,0,0.21642168094516373
34054,0,0.3609361970957052
9654,0,0.13792239129302086
